1427203376	30.7182565	76.7516110
1427203377	30.7182877	76.7525575
1427203378	30.7182843	76.7537007
1427203379	30.7184532	76.7441821
1427203381	30.7184399	76.7495205
1427203383	30.7184779	76.7546200
1427203385	30.7185092	76.7529177
1427203386	30.7185055	76.7530121
1427203387	30.7185617	76.7440984
1427203388	30.7185314	76.7508237
1427203389	30.7186156	76.7478244
1427203390	30.7186572	76.7491305
1427203392	30.7187073	76.7544309
1427203393	30.7186934	76.7533174
1427203394	30.7186984	76.7543653
1427203395	30.7187163	76.7533364
1427203396	30.7187785	76.7550972
1427203398	30.7189489	76.7490322
1427203399	30.7188755	76.7526010
1427203400	30.7188973	76.7491631
1427203406	30.7190089	76.7504232
1427203408	30.7190111	76.7549027
1427203413	30.7191063	76.7489006
1427203419	30.7190653	76.7549372
1427203421	30.7191305	76.7540010
1427203426	30.7191839	76.7486924
1427203428	30.7191950	76.7540332
1427203430	30.7192316	76.7502334
1427203435	30.7192715	76.7547679
1427203437	30.7193180	76.7554023
1427203438	30.7193044	76.7553312
1427203439	30.7193146	76.7532843
1427203444	30.7194929	76.7500872
1427203446	30.7194411	76.7500528
1427203447	30.7194477	76.7569348
1427203448	30.7194544	76.7534156
1427203450	30.7195639	76.7500278
1427203452	30.7194848	76.7545045
1427203455	30.7195105	76.7551620
1427203456	30.7195550	76.7568958
1427203462	30.7195843	76.7534511
1427203463	30.7196045	76.7485052
1427203464	30.7195815	76.7563719
1427203467	30.7195967	76.7558560
1427203468	30.7196611	76.7568249
1427203469	30.7196438	76.7569854
1427203470	30.7196529	76.7494611
1427203481	30.7197499	76.7568722
1427203482	30.7196891	76.7534551
1427203483	30.7197420	76.7535866
1427203484	30.7198492	76.7566891
1427203485	30.7198012	76.7561888
1427203493	30.7198796	76.7567675
1427203495	30.7198167	76.7534112
1427203497	30.7198619	76.7481241
1427203499	30.7199129	76.7498873
1427203501	30.7199273	76.7548905
1427203502	30.7200493	76.7498678
1427203503	30.7200099	76.7491715
1427203504	30.7199597	76.7548904
1427203505	30.7200285	76.7540511
1427203506	30.7200550	76.7550484
1427203507	30.7201050	76.7531955
1427203508	30.7202821	76.7506967
1427203510	30.7202137	76.7553448
1427203511	30.7203252	76.7495404
1427203512	30.7203287	76.7496420
1427203513	30.7203196	76.7505540
1427203514	30.7203889	76.7504366
1427203515	30.7202958	76.7546162
1427203516	30.7203953	76.7479241
1427203517	30.7203373	76.7489059
1427203518	30.7203243	76.7545483
1427203520	30.7203910	76.7547743
1427203521	30.7204987	76.7475965
1427203522	30.7204224	76.7556760
1427203523	30.7204384	76.7537293
1427203524	30.7205949	76.7475163
1427203525	30.7204866	76.7537355
1427203527	30.7205875	76.7493175
1427203528	30.7206684	76.7502107
1427203529	30.7205810	76.7538864
1427203530	30.7206272	76.7493447
1427203531	30.7207255	76.7502083
1427203532	30.7207722	76.7485531
1427203533	30.7207172	76.7526816
1427203534	30.7207608	76.7496025
1427203535	30.7207606	76.7495516
1427203536	30.7208031	76.7553531
1427203537	30.7208084	76.7534627
1427203538	30.7208506	76.7533848
1427203539	30.7209227	76.7524016
1427203540	30.7209029	76.7536137
1427203541	30.7209792	76.7524746
1427203542	30.7209914	76.7499818
1427203543	30.7210520	76.7473380
1427203544	30.7210382	76.7483327
1427203545	30.7210571	76.7524871
1427203546	30.7211498	76.7521647
1427203547	30.7211511	76.7522107
1427203548	30.7212163	76.7523522
1427203549	30.7212056	76.7522934
1427203550	30.7212449	76.7550064
1427203551	30.7212504	76.7488012
1427203552	30.7212810	76.7487284
1427203553	30.7213203	76.7529917
1427203554	30.7213837	76.7490080
1427203555	30.7214121	76.7552712
1427203556	30.7214493	76.7470241
1427203557	30.7214620	76.7479739
1427203558	30.7214483	76.7489895
1427203559	30.7215145	76.7527672
1427203560	30.7216749	76.7472594
1427203561	30.7217261	76.7483581
1427203562	30.7217367	76.7494904
1427203563	30.7217600	76.7483639
1427203564	30.7217023	76.7493793
1427203565	30.7217279	76.7465662
1427203566	30.7217981	76.7549245
1427203567	30.7218349	76.7476448
1427203568	30.7218552	76.7475644
1427203569	30.7219644	76.7463733
1427203570	30.7219626	76.7523987
1427203571	30.7219602	76.7470310
1427203573	30.7220291	76.7499213
1427203574	30.7220185	76.7524219
1427203577	30.7220539	76.7536302
1427203578	30.7221214	76.7515605
1427203579	30.7221793	76.7480160
1427203580	30.7221406	76.7473359
1427203581	30.7221816	76.7479722
1427203582	30.7222055	76.7463782
1427203583	30.7222200	76.7491645
1427203584	30.7222265	76.7491249
1427203585	30.7221953	76.7473357
1427203587	30.7223816	76.7511743
1427203588	30.7223408	76.7546385
1427203590	30.7223347	76.7545268
1427203591	30.7223263	76.7513840
1427203592	30.7223442	76.7540945
1427203593	30.7223604	76.7541790
1427203594	30.7223842	76.7547085
1427203595	30.7223840	76.7521149
1427203596	30.7224113	76.7520281
1427203597	30.7224698	76.7510826
1427203598	30.7224745	76.7495649
1427203599	30.7224191	76.7541292
1427203600	30.7224976	76.7507398
1427203601	30.7224601	76.7477295
1427203602	30.7224903	76.7532599
1427203603	30.7225185	76.7508990
1427203604	30.7224492	76.7512463
1427203605	30.7224762	76.7531591
1427203607	30.7225084	76.7507061
1427203608	30.7225936	76.7469977
1427203609	30.7225258	76.7510466
1427203610	30.7225525	76.7543422
1427203611	30.7225351	76.7508793
1427203612	30.7226459	76.7487771
1427203613	30.7226895	76.7487809
1427203614	30.7227206	76.7500350
1427203615	30.7227122	76.7525180
1427203616	30.7228550	76.7500400
1427203617	30.7228416	76.7528521
1427203618	30.7229340	76.7528792
1427203619	30.7229768	76.7485462
1427203620	30.7231167	76.7521911
1427203621	30.7232147	76.7489568
1427203622	30.7231917	76.7521652
1427203623	30.7232322	76.7533649
1427203624	30.7233649	76.7482290
1427203625	30.7233612	76.7525735
1427203626	30.7233868	76.7524929
1427203627	30.7234805	76.7495173
1427203628	30.7234815	76.7493968
1427203629	30.7234469	76.7511830
1427203630	30.7235006	76.7510854
1427203631	30.7235895	76.7485852
1427203632	30.7236529	76.7530302
1427203633	30.7237169	76.7517420
1427203634	30.7237489	76.7516819
1427203635	30.7238833	76.7508326
1427203636	30.7238977	76.7490797
1427203637	30.7239120	76.7520696
1427203638	30.7239933	76.7520735
1427203639	30.7241261	76.7505626
1427203640	30.7241527	76.7512885
1427203641	30.7241887	76.7512988
1427203642	30.7241970	76.7505763
1427203643	30.7242677	76.7525402
1427203644	30.7244058	76.7517168
1427203645	30.7244169	76.7516713
1427203646	30.7246193	76.7502316
1427203647	30.7248883	76.7507190
1427203648	30.7248942	76.7506703
1427203649	30.7251164	76.7510915
1427203650	30.7251617	76.7510975
1427203652	30.7254533	76.7515629
1427203653	30.7254603	76.7520656
1427203655	30.7255123	76.7521457
1427203657	30.7255628	76.7519584
1427203660	30.7255695	76.7521011
1428088498	30.7158719	76.7554074
1428088509	30.7162483	76.7530666
1428088510	30.7162219	76.7551203
1428088521	30.7166714	76.7547408
1428088533	30.7170629	76.7544002
1428088539	30.7176089	76.7552534
1428088542	30.7184107	76.7565604
1428088544	30.7187085	76.7570458
1428312436	30.7234521	76.7635620
1428390631	30.7197106	76.7572916
1428390633	30.7197436	76.7570725
1428390635	30.7197800	76.7575364
1428390636	30.7198432	76.7569274
1428390649	30.7214319	76.7556495
1428390660	30.7224963	76.7547747
1428390663	30.7226653	76.7551575
1428390664	30.7227787	76.7623754
1428390667	30.7229486	76.7544081
1428390670	30.7231002	76.7625715
1428390671	30.7231282	76.7629517
1428390673	30.7231377	76.7630388
1428390674	30.7232018	76.7542365
1428390680	30.7235957	76.7548854
1428390681	30.7236108	76.7539006
1428390683	30.7235723	76.7565710
1428390690	30.7240391	76.7534521
1428390691	30.7240196	76.7535391
1428390692	30.7240072	76.7545407
1428390693	30.7240245	76.7562043
1428390700	30.7243192	76.7560769
1428390702	30.7244292	76.7541942
1428390703	30.7244465	76.7531821
1428390711	30.7247492	76.7557024
1428390713	30.7248497	76.7538402
1428390721	30.7251089	76.7661269
1428390723	30.7251793	76.7553529
1428390727	30.7252619	76.7535004
1428390738	30.7254612	76.7547937
1428390743	30.7256360	76.7521968
1428390746	30.7256747	76.7531276
1428390749	30.7257772	76.7521483
1428390754	30.7259271	76.7673986
1428390756	30.7259877	76.7521576
1428390761	30.7261737	76.7675747
1428390764	30.7261900	76.7523185
1428390776	30.7259207	76.7517313
1428390785	30.7265005	76.7676097
1428390811	30.7268052	76.7676061
1428390825	30.7270267	76.7675833
1428390907	30.7284395	76.7559050
1428390922	30.7287565	76.7661893
1428390949	30.7292273	76.7572025
1428390952	30.7292691	76.7575472
1428390985	30.7296211	76.7577594
1428391126	30.7318699	76.7636561
1428391134	30.7320453	76.7616711
1428391158	30.7323430	76.7631496
1428391183	30.7324481	76.7629498
1428391187	30.7324975	76.7624599
1428391191	30.7325088	76.7626887
2795623876	30.7272063	76.7674386
3610846853	30.7211793	76.7446449
3610846854	30.7220417	76.7460825
3610846855	30.7206559	76.7472842
3610846856	30.7206052	76.7473003
3610846857	30.7205614	76.7472949
3610846858	30.7205061	76.7472868
3610846859	30.7204853	76.7472707
3610846860	30.7196690	76.7459055
3610846861	30.7152740	76.7467656
3931791918	30.7188720	76.7550873
3931791919	30.7189122	76.7551524
3931791920	30.7189524	76.7552174
3931791921	30.7189882	76.7549902
3931791923	30.7190284	76.7550552
3931791925	30.7190686	76.7551203
3931798033	30.7175832	76.7502158
3931798034	30.7176360	76.7503017
3931798035	30.7176888	76.7503876
3931798036	30.7176924	76.7501250
3931798037	30.7177415	76.7504735
3931798038	30.7177452	76.7502109
3931798039	30.7177566	76.7500739
3931798040	30.7177943	76.7505594
3931798041	30.7177980	76.7502968
3931798042	30.7178093	76.7501598
3931798043	30.7178471	76.7506453
3931798044	30.7178507	76.7503827
3931798045	30.7178621	76.7502458
3931798046	30.7178658	76.7499832
3931798047	30.7178999	76.7507312
3931798048	30.7179035	76.7504686
3931798049	30.7179149	76.7503317
3931798050	30.7179185	76.7500691
3931798051	30.7179526	76.7508171
3931798052	30.7179563	76.7505545
3931798053	30.7179677	76.7504176
3931798054	30.7179713	76.7501550
3931798055	30.7180054	76.7509030
3931798056	30.7180091	76.7506404
3931798735	30.7182880	76.7506704
3931798736	30.7182913	76.7497610
3931798737	30.7183290	76.7502464
3931798738	30.7183327	76.7499839
3931798739	30.7183407	76.7507563
3931798740	30.7183441	76.7498469
3931798741	30.7183477	76.7495843
3931798742	30.7183818	76.7503323
3931798743	30.7183855	76.7500698
3931798744	30.7183935	76.7508422
3931798745	30.7183968	76.7499328
3931798746	30.7184005	76.7496702
3931798747	30.7184346	76.7504182
3931798748	30.7184382	76.7501557
3931798749	30.7184496	76.7500187
3931798750	30.7184533	76.7497561
3931798751	30.7184874	76.7505041
3931798752	30.7184910	76.7502416
3931798753	30.7185024	76.7501046
3931798754	30.7185060	76.7498421
3931798755	30.7185438	76.7503275
3931798756	30.7185552	76.7501905
3931798757	30.7180204	76.7505035
3931798758	30.7180241	76.7502409
3931798759	30.7180582	76.7509889
3931798760	30.7180618	76.7507263
3931798761	30.7180652	76.7498169
3931798762	30.7180732	76.7505894
3931798763	30.7180769	76.7503268
3931798764	30.7181110	76.7510748
3931798765	30.7181146	76.7508122
3931798766	30.7181179	76.7499028
3931798767	30.7181260	76.7506753
3931798768	30.7181296	76.7504127
3931798769	30.7181674	76.7508981
3931798770	30.7181707	76.7499887
3931798771	30.7181744	76.7497261
3931798772	30.7181788	76.7507612
3931798773	30.7181824	76.7504986
3931798774	30.7182202	76.7509840
3931798775	30.7182235	76.7500746
3931798776	30.7182271	76.7498121
3931798777	30.7182315	76.7508471
3931798778	30.7182352	76.7505845
3931798779	30.7182385	76.7496751
3931798780	30.7182763	76.7501605
3931798781	30.7182799	76.7498980
3931798782	30.7182843	76.7509330
3931798857	30.7185588	76.7499280
3931798858	30.7185966	76.7504134
3931798859	30.7186079	76.7502764
3931798860	30.7186116	76.7500139
3931798861	30.7186607	76.7503623
3931798862	30.7186644	76.7500998
3931798863	30.7187171	76.7501857
3931798864	30.7187699	76.7502716
3933405592	30.7209457	76.7533522
3933405593	30.7210030	76.7534485
3933405594	30.7210604	76.7535448
3933405595	30.7210703	76.7532517
3933405596	30.7211177	76.7536410
3933405597	30.7211251	76.7532107
3933405598	30.7211277	76.7533480
3933405599	30.7211751	76.7537373
3933405600	30.7211824	76.7533070
3933405601	30.7211850	76.7534443
3933405602	30.7212324	76.7538336
3933405603	30.7212398	76.7534033
3933405604	30.7212424	76.7535406
3933405605	30.7212497	76.7531102
3933405606	30.7212898	76.7539299
3933405607	30.7212971	76.7534996
3933405608	30.7212997	76.7536369
3933405609	30.7213071	76.7532065
3933405610	30.7213471	76.7540262
3933405611	30.7213545	76.7535958
3933405612	30.7213571	76.7537331
3933405613	30.7213644	76.7533028
3933405614	30.7214045	76.7541225
3933405615	30.7214118	76.7536921
3933405616	30.7214145	76.7538294
3933405617	30.7214218	76.7533991
3933405618	30.7214619	76.7542188
3933405619	30.7214692	76.7537884
3933405620	30.7214718	76.7539257
3933405621	30.7214792	76.7534954
3933405622	30.7215192	76.7543151
3933405623	30.7215266	76.7538847
3933405624	30.7215292	76.7540220
3933405625	30.7215365	76.7535917
3933405626	30.7215766	76.7544114
3933405627	30.7215839	76.7539810
3933405628	30.7215865	76.7541183
3933405629	30.7215939	76.7536879
3933405630	30.7216339	76.7545077
3933405631	30.7216413	76.7540773
3933405632	30.7216439	76.7542146
3933405633	30.7216512	76.7537842
3933405634	30.7216913	76.7546040
3933405635	30.7216986	76.7541736
3933405636	30.7217012	76.7543109
3933405637	30.7217086	76.7538805
3933405638	30.7217486	76.7547003
3933405639	30.7217560	76.7542699
3933405640	30.7217586	76.7544072
3933405641	30.7217659	76.7539768
3933405642	30.7218060	76.7547966
3933405643	30.7218133	76.7543662
3933405644	30.7218160	76.7545035
3933405645	30.7218233	76.7540731
3933405646	30.7218707	76.7544625
3933405647	30.7218733	76.7545998
3933405648	30.7218807	76.7541694
3933405649	30.7219280	76.7545588
3933405650	30.7219307	76.7546961
3933405651	30.7219380	76.7542657
3933405652	30.7219854	76.7546551
3933405653	30.7219954	76.7543620
3933405654	30.7220527	76.7544583
3933405655	30.7221101	76.7545546
3933405937	30.7236767	76.7548854
3933405938	30.7237394	76.7549861
3933405939	30.7237964	76.7547846
3933405940	30.7238021	76.7550868
3933405941	30.7238591	76.7548853
3933405942	30.7238648	76.7551875
3933405943	30.7238698	76.7547174
3933405944	30.7239218	76.7549860
3933405945	30.7239275	76.7552882
3933405946	30.7239325	76.7548181
3933405947	30.7239845	76.7550867
3933405948	30.7239895	76.7546166
3933405950	30.7239952	76.7549188
3933405951	30.7240472	76.7551873
3933405952	30.7240522	76.7547173
3933405954	30.7240579	76.7550195
3933405956	30.7241149	76.7548180
3933406043	30.7245178	76.7549502
3933406045	30.7245483	76.7547711
3933406048	30.7245805	76.7550509
3933406050	30.7246053	76.7545696
3933407958	30.7241206	76.7551202
3933407960	30.7241776	76.7549186
3933407962	30.7241833	76.7552208
3933407964	30.7242402	76.7550193
3933407967	30.7242728	76.7548497
3933407969	30.7243029	76.7551200
3933407972	30.7243355	76.7549504
3933407976	30.7243924	76.7547488
3933407977	30.7243981	76.7550511
3933407981	30.7244551	76.7548495
3933407982	30.7244608	76.7551517
3933407983	30.7244856	76.7546705
3933408057	30.7246680	76.7546703
3954611956	30.7232441	76.7541755
3954612629	30.7244745	76.7531413
3954612630	30.7245211	76.7532178
3954612632	30.7246032	76.7530353
3954612634	30.7246498	76.7531118
3954612995	30.7227689	76.7525077
3954612996	30.7228087	76.7525724
3954612997	30.7228485	76.7526370
3954612998	30.7228840	76.7524117
3954612999	30.7228884	76.7527017
3954613000	30.7229238	76.7524764
3954613001	30.7229282	76.7527664
3954613002	30.7229637	76.7525411
3954613003	30.7229680	76.7528310
3954613004	30.7229726	76.7523393
3954613005	30.7230035	76.7526057
3954613006	30.7230078	76.7528957
3954613007	30.7230124	76.7524040
3954613008	30.7230433	76.7526704
3954613009	30.7230477	76.7529604
3954613010	30.7230522	76.7524686
3954613011	30.7230832	76.7527351
3954613012	30.7230875	76.7530250
3954613013	30.7230877	76.7522433
3954613014	30.7230921	76.7525333
3954613015	30.7231230	76.7527997
3954613016	30.7231273	76.7530897
3954613017	30.7231275	76.7523080
3954613018	30.7231319	76.7525980
3954613019	30.7231628	76.7528644
3954613020	30.7231672	76.7531544
3954613021	30.7231674	76.7523727
3954613022	30.7231717	76.7526626
3954613023	30.7232026	76.7529291
3954613024	30.7232070	76.7532190
3954613025	30.7232072	76.7524373
3954613026	30.7232115	76.7527273
3954613027	30.7232425	76.7529937
3954613028	30.7232468	76.7532837
3954613029	30.7232470	76.7525020
3954613030	30.7232514	76.7527920
3954613031	30.7232823	76.7530584
3954613032	30.7232868	76.7525667
3954613033	30.7232912	76.7528566
3954613034	30.7233221	76.7531231
3954613035	30.7233267	76.7526313
3954613036	30.7233310	76.7529213
3954613037	30.7233619	76.7531877
3954613038	30.7233665	76.7526960
3954613039	30.7233708	76.7529860
3954613040	30.7234063	76.7527607
3954613041	30.7234107	76.7530506
3954613042	30.7234461	76.7528253
3954613043	30.7234505	76.7531153
3954613044	30.7234860	76.7528900
3954613045	30.7235258	76.7529547
3954613046	30.7235656	76.7530193
3954613057	30.7233066	76.7542784
3954613058	30.7233691	76.7543814
3954613059	30.7233787	76.7540649
3954613060	30.7234317	76.7544843
3954613061	30.7234339	76.7540167
3954613062	30.7234412	76.7541678
3954613063	30.7234942	76.7545872
3954613064	30.7234965	76.7541196
3954613065	30.7235037	76.7542708
3954613066	30.7235567	76.7546901
3954613067	30.7235590	76.7542226
3954613068	30.7235662	76.7543737
3954613069	30.7235685	76.7539061
3954613070	30.7236192	76.7547931
3954613071	30.7236215	76.7543255
3954613072	30.7236287	76.7544766
3954613073	30.7236310	76.7540090
3954613074	30.7236472	76.7538368
3954613075	30.7236840	76.7544284
3954613076	30.7236913	76.7545795
3954613077	30.7236935	76.7541120
3954613078	30.7237097	76.7539398
3954613079	30.7237465	76.7545314
3954613080	30.7237538	76.7546825
3954613081	30.7237561	76.7542149
3954613082	30.7237722	76.7540427
3954613083	30.7237818	76.7537262
3954613084	30.7238090	76.7546343
3954613085	30.7238186	76.7543178
3954613086	30.7238348	76.7541456
3954613087	30.7238443	76.7538292
3954613088	30.7238466	76.7536656
3954613089	30.7238811	76.7544208
3954613090	30.7238973	76.7542485
3954613091	30.7239068	76.7539321
3954613092	30.7239092	76.7537686
3954613093	30.7239436	76.7545237
3954613094	30.7239598	76.7543515
3954613095	30.7239693	76.7540350
3954613096	30.7239717	76.7538715
3954613097	30.7239812	76.7535550
3954613098	30.7240223	76.7544544
3954613099	30.7240318	76.7541379
3954613100	30.7240342	76.7539744
3954613101	30.7240437	76.7536580
3954613102	30.7240546	76.7534895
3954613103	30.7240944	76.7542409
3954613104	30.7240967	76.7540774
3954613105	30.7241062	76.7537609
3954613106	30.7241171	76.7535924
3954613107	30.7241569	76.7543438
3954613108	30.7241592	76.7541803
3954613109	30.7241687	76.7538638
3954613110	30.7241796	76.7536953
3954613111	30.7241892	76.7533789
3954613112	30.7242217	76.7542832
3954613113	30.7242313	76.7539668
3954613114	30.7242421	76.7537983
3954613115	30.7242517	76.7534818
3954613116	30.7242592	76.7533169
3954613117	30.7242938	76.7540697
3954613118	30.7243046	76.7539012
3954613119	30.7243142	76.7535847
3954613120	30.7243218	76.7534199
3954613121	30.7243563	76.7541726
3954613122	30.7243671	76.7540041
3954613123	30.7243767	76.7536877
3954613124	30.7243843	76.7535228
3954613125	30.7243938	76.7532063
3954613126	30.7244297	76.7541071
3954613127	30.7244392	76.7537906
3954613128	30.7244468	76.7536257
3954613129	30.7244563	76.7533093
3954613130	30.7245017	76.7538935
3954613131	30.7245093	76.7537286
3954613132	30.7245188	76.7534122
3954613133	30.7245642	76.7539965
3954613135	30.7245814	76.7535151
3954613137	30.7246439	76.7536180
3988112333	30.7200924	76.7540706
3988112334	30.7201029	76.7550423
3988112335	30.7201440	76.7551075
3988112336	30.7201525	76.7541655
3988112337	30.7201850	76.7551727
3988112338	30.7202126	76.7539675
3988112339	30.7202126	76.7542603
3988112340	30.7202132	76.7549484
3988112341	30.7202260	76.7552379
3988112342	30.7202542	76.7550136
3988112344	30.7202691	76.7539213
3988112345	30.7202728	76.7540623
3988112346	30.7202728	76.7543551
3988112347	30.7202837	76.7548886
3988112348	30.7202953	76.7550788
3988112350	30.7203247	76.7549538
3988112351	30.7203293	76.7540161
3988112352	30.7203329	76.7541571
3988112353	30.7203329	76.7544499
3988112354	30.7203363	76.7551440
3988112356	30.7203658	76.7550190
3988112358	30.7203894	76.7538181
3988112359	30.7203894	76.7541109
3988112361	30.7203930	76.7542519
3988112362	30.7203930	76.7545447
3988112363	30.7203940	76.7547946
3988112364	30.7204068	76.7550842
3988112367	30.7204350	76.7548598
3988112368	30.7204479	76.7551494
3988112369	30.7204495	76.7539129
3988112370	30.7204495	76.7542057
3988112371	30.7204532	76.7543467
3988112372	30.7204532	76.7546396
3988112374	30.7204761	76.7549250
3988112375	30.7204889	76.7552146
3988112377	30.7205096	76.7540077
3988112378	30.7205097	76.7543006
3988112379	30.7205133	76.7544415
3988112380	30.7205133	76.7547344
3988112381	30.7205171	76.7549902
3988112384	30.7205582	76.7550554
3988112385	30.7205698	76.7541025
3988112386	30.7205698	76.7543954
3988112388	30.7205734	76.7545364
3988112389	30.7205734	76.7548292
3988112390	30.7205992	76.7551206
3988112392	30.7206253	76.7538743
3988112393	30.7206299	76.7541974
3988112394	30.7206299	76.7544902
3988112395	30.7206336	76.7546312
3988112396	30.7206336	76.7549240
3988112399	30.7206854	76.7539691
3988112400	30.7206900	76.7542922
3988112401	30.7206901	76.7545850
3988112402	30.7206937	76.7547260
3988112403	30.7206937	76.7550188
3988112405	30.7207455	76.7537711
3988112406	30.7207455	76.7540639
3988112407	30.7207502	76.7543870
3988112408	30.7207502	76.7546798
3988112409	30.7207538	76.7548208
3988112410	30.7207538	76.7551136
3988112411	30.7208009	76.7537280
3988112412	30.7208056	76.7538659
3988112413	30.7208057	76.7541587
3988112414	30.7208103	76.7544818
3988112415	30.7208103	76.7547746
3988112416	30.7208140	76.7549156
3988112417	30.7208140	76.7552085
3988112418	30.7208610	76.7538228
3988112419	30.7208658	76.7539607
3988112420	30.7208658	76.7542535
3988112421	30.7208704	76.7545766
3988112422	30.7208705	76.7548695
3988112423	30.7208741	76.7550105
3988112424	30.7209211	76.7536248
3988112425	30.7209211	76.7539176
3988112426	30.7209259	76.7540555
3988112427	30.7209259	76.7543484
3988112428	30.7209306	76.7546715
3988112429	30.7209306	76.7549643
3988112430	30.7209342	76.7551053
3988112431	30.7209813	76.7537196
3988112432	30.7209813	76.7540124
3988112433	30.7209860	76.7541504
3988112434	30.7209861	76.7544432
3988112435	30.7209907	76.7547663
3988112436	30.7209907	76.7550591
3988112437	30.7210414	76.7538144
3988112438	30.7210414	76.7541072
3988112439	30.7210462	76.7542452
3988112440	30.7210462	76.7545380
3988112441	30.7210508	76.7548611
3988112442	30.7211015	76.7539092
3988112443	30.7211015	76.7542021
3988112444	30.7211063	76.7543400
3988112445	30.7211063	76.7546328
3988112446	30.7211110	76.7549559
3988112447	30.7211617	76.7540041
3988112448	30.7211617	76.7542969
3988112449	30.7211664	76.7544348
3988112450	30.7211665	76.7547276
3988112451	30.7212218	76.7540989
3988112452	30.7212218	76.7543917
3988112453	30.7212266	76.7545296
3988112454	30.7212266	76.7548225
3988112455	30.7212819	76.7541937
3988112456	30.7212819	76.7544865
3988112457	30.7212867	76.7546244
3988112458	30.7212867	76.7549173
3988112459	30.7213421	76.7542885
3988112460	30.7213421	76.7545813
3988112461	30.7213468	76.7547193
3988112462	30.7213469	76.7550121
3988112463	30.7214022	76.7543833
3988112464	30.7214022	76.7546762
3988112465	30.7214070	76.7548141
3988112466	30.7214070	76.7551069
3988112467	30.7214623	76.7544781
3988112468	30.7214623	76.7547710
3988112469	30.7214671	76.7549089
3988112470	30.7214671	76.7552017
3988112471	30.7215225	76.7545730
3988112472	30.7215225	76.7548658
3988112473	30.7215272	76.7550037
3988112474	30.7215826	76.7546678
3988112475	30.7215826	76.7549606
